order	family	subfamily	genus	subgenus	species	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Eleutherodactylidae	Eleutherodactylinae	Eleutherodactylus	Syrrhophus	zeus		Eleutherodactylus zeus			Endangered (EN)	CU		3293	https://amphibiaweb.org/species/3293	
Anura	Eleutherodactylidae	Eleutherodactylinae	Eleutherodactylus	Euhyas	zugi		Eleutherodactylus zugi			Endangered (EN)	CU		3295	https://amphibiaweb.org/species/3295	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		adiastola		Adelophryne adiastola			Least Concern (LC)	BR,CO,EC,PE		2548	https://amphibiaweb.org/species/2548	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		baturitensis		Adelophryne baturitensis			Vulnerable (VU)	BR		5712	https://amphibiaweb.org/species/5712	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		glandulata	Teresensis Flea Frog; Razinha-Pulga Teresensis					BR		8211	https://amphibiaweb.org/species/8211	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		gutturosa		Adelophryne gutturosa			Least Concern (LC)	BR,GY,VE		2549	https://amphibiaweb.org/species/2549	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		maranguapensis		Adelophryne maranguapensis			Endangered (EN)	BR		5713	https://amphibiaweb.org/species/5713	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		meridionalis						BR		7993	https://amphibiaweb.org/species/7993	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		mucronatus						BR		7905	https://amphibiaweb.org/species/7905	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		pachydactyla		Adelophryne pachydactyla			Data Deficient (DD)	BR		5714	https://amphibiaweb.org/species/5714	
Anura	Eleutherodactylidae	Phyzelaphryninae	Adelophryne		patamona		Adelophryne patamona			Data Deficient (DD)	GY		7190	https://amphibiaweb.org/species/7190	
Anura	Eleutherodactylidae	Phyzelaphryninae	Phyzelaphryne		miriamae		Phyzelaphryne miriamae			Least Concern (LC)	BR		5617	https://amphibiaweb.org/species/5617	
Anura	Heleophrynidae		Hadromophryne		natalensis	Natal Ghost Frog	Heleophryne natalensis		Heleophryne natalensis	Least Concern (LC)	LS,ZA,SZ		2053	https://amphibiaweb.org/species/2053	
Anura	Heleophrynidae		Heleophryne		hewitti	Hewitt's ghost frog	Heleophryne hewitti			Endangered (EN)	ZA		2052	https://amphibiaweb.org/species/2052	
Anura	Heleophrynidae		Heleophryne		orientalis	Eastern Ghost Frog	Heleophryne orientalis			Least Concern (LC)	ZA		5965	https://amphibiaweb.org/species/5965	
Anura	Heleophrynidae		Heleophryne		purcelli	Purcell's ghost frog	Heleophryne purcelli			Least Concern (LC)	ZA		2054	https://amphibiaweb.org/species/2054	
Anura	Heleophrynidae		Heleophryne		regis	Royal ghost frog	Heleophryne regis			Least Concern (LC)	ZA		2055	https://amphibiaweb.org/species/2055	
Anura	Heleophrynidae		Heleophryne		rosei	Rose's ghost frog	Heleophryne rosei			Critically Endangered (CR)	ZA		2056	https://amphibiaweb.org/species/2056	
Anura	Hemiphractidae		Cryptobatrachus		boulengeri		Cryptobatrachus boulengeri			Endangered (EN)	CO		1353	https://amphibiaweb.org/species/1353	
Anura	Hemiphractidae		Cryptobatrachus		conditus						CO		7191	https://amphibiaweb.org/species/7191	
Anura	Hemiphractidae		Cryptobatrachus		fuhrmanni		Cryptobatrachus fuhrmanni		Cryptobatrachus incertus, Hyla fuhrmanni	Vulnerable (VU)	CO		1354	https://amphibiaweb.org/species/1354	
Anura	Hemiphractidae		Cryptobatrachus		nicefori		Cryptobatrachus nicefori			Critically Endangered (CR)	CO		1355	https://amphibiaweb.org/species/1355	
Anura	Hemiphractidae		Cryptobatrachus		pedroruizi						CO		7192	https://amphibiaweb.org/species/7192	
Anura	Hemiphractidae		Cryptobatrachus		remotus						VE		7274	https://amphibiaweb.org/species/7274	
Anura	Hemiphractidae		Cryptobatrachus		ruthveni						CO		7193	https://amphibiaweb.org/species/7193	
Anura	Hemiphractidae		Flectonotus		fitzgeraldi		Flectonotus fitzgeraldi			Endangered (EN)	VE,TT		1358	https://amphibiaweb.org/species/1358	
Anura	Hemiphractidae		Flectonotus		pygmaeus		Flectonotus pygmaeus		Nototheca pygmaeum	Least Concern (LC)	VE,CO		1361	https://amphibiaweb.org/species/1361	
Anura	Hemiphractidae		Fritziana		fissilis		Flectonotus fissilis		Flectonotus ulei, Nototheca fissilis, Coelonotus fissilis, Flectonotus fissilis	Least Concern (LC)	BR		1357	https://amphibiaweb.org/species/1357	
Anura	Hemiphractidae		Fritziana		goeldii		Flectonotus goeldii		Flectonotus goeldii	Least Concern (LC)	BR		1359	https://amphibiaweb.org/species/1359	
Anura	Hemiphractidae		Fritziana		ohausi		Flectonotus ohausi			Least Concern (LC)	BR		1360	https://amphibiaweb.org/species/1360	
Anura	Hemiphractidae		Fritziana		tonimi						BR		8525	https://amphibiaweb.org/species/8525	
Anura	Hemiphractidae		Fritziana		ulei						BR		8283	https://amphibiaweb.org/species/8283	
Anura	Hemiphractidae		Gastrotheca		abdita		Gastrotheca abdita			Data Deficient (DD)	PE		1363	https://amphibiaweb.org/species/1363	
Anura	Hemiphractidae		Gastrotheca		aguaruna						PE		8576	https://amphibiaweb.org/species/8576	
Anura	Hemiphractidae		Gastrotheca		albolineata		Gastrotheca albolineata			Least Concern (LC)	BR		699	https://amphibiaweb.org/species/699	
Anura	Hemiphractidae		Gastrotheca		andaquiensis		Gastrotheca andaquiensis			Near Threatened (NT)	EC,CO		1364	https://amphibiaweb.org/species/1364	
Anura	Hemiphractidae		Gastrotheca		angustifrons		Gastrotheca angustifrons			Vulnerable (VU)	EC,CO		1365	https://amphibiaweb.org/species/1365	
Anura	Hemiphractidae		Gastrotheca		antomia		Gastrotheca antomia			Vulnerable (VU)	CO		5789	https://amphibiaweb.org/species/5789	
Anura	Hemiphractidae		Gastrotheca		antoniiochoai		Hyla antoniiochoai			Data Deficient (DD)	PE		6702	https://amphibiaweb.org/species/6702	
Anura	Hemiphractidae		Gastrotheca		aratia								8577	https://amphibiaweb.org/species/8577	
Anura	Hemiphractidae		Gastrotheca		argenteovirens		Gastrotheca argenteovirens			Least Concern (LC)	CO		1366	https://amphibiaweb.org/species/1366	
Anura	Hemiphractidae		Gastrotheca		atympana		Gastrotheca atympana			Data Deficient (DD)	PE		6289	https://amphibiaweb.org/species/6289	
Anura	Hemiphractidae		Gastrotheca		aureomaculata		Gastrotheca aureomaculata			Near Threatened (NT)	CO		1367	https://amphibiaweb.org/species/1367	
Anura	Hemiphractidae		Gastrotheca		bufona		Gastrotheca bufona			Endangered (EN)	CO		1368	https://amphibiaweb.org/species/1368	
Anura	Hemiphractidae		Gastrotheca		carinaceps		Gastrotheca carinaceps			Data Deficient (DD)	PE		6870	https://amphibiaweb.org/species/6870	
Anura	Hemiphractidae		Gastrotheca		christiani		Gastrotheca christiani			Endangered (EN)	AR		1369	https://amphibiaweb.org/species/1369	
Anura	Hemiphractidae		Gastrotheca		chrysosticta		Gastrotheca chrysosticta			Vulnerable (VU)	AR		1370	https://amphibiaweb.org/species/1370	
Anura	Hemiphractidae		Gastrotheca		coeruleomaculatus			Gastrotheca lauzuricae			BO		8578	https://amphibiaweb.org/species/8578	
Anura	Hemiphractidae		Gastrotheca		cornuta		Gastrotheca cornuta		Gastrotheca ceratophrys, Nototrema cornutum, Hyla ceratophrys	Endangered (EN)	CR,PA,EC,CO		1371	https://amphibiaweb.org/species/1371	
Anura	Hemiphractidae		Gastrotheca		dendronastes		Gastrotheca dendronastes			Vulnerable (VU)	EC,CO		1372	https://amphibiaweb.org/species/1372	
Anura	Hemiphractidae		Gastrotheca		dunni		Gastrotheca dunni			Least Concern (LC)	CO		1373	https://amphibiaweb.org/species/1373	
Anura	Hemiphractidae		Gastrotheca		dysprosita						PE		8034	https://amphibiaweb.org/species/8034	
Anura	Hemiphractidae		Gastrotheca		ernestoi		Gastrotheca ernestoi			Data Deficient (DD)	BR		7141	https://amphibiaweb.org/species/7141	
Anura	Hemiphractidae		Gastrotheca		espeletia		Gastrotheca espeletia			Endangered (EN)	EC,CO		1374	https://amphibiaweb.org/species/1374	
Anura	Hemiphractidae		Gastrotheca		excubitor	Abra Acanacu Marsupial Frog	Gastrotheca excubitor			Vulnerable (VU)	PE		1375	https://amphibiaweb.org/species/1375	
Anura	Hemiphractidae		Gastrotheca		fissipes		Gastrotheca fissipes			Least Concern (LC)	BR		1376	https://amphibiaweb.org/species/1376	
Anura	Hemiphractidae		Gastrotheca		flamma						BR		7196	https://amphibiaweb.org/species/7196	
Anura	Hemiphractidae		Gastrotheca		fulvorufa		Gastrotheca fulvorufa			Data Deficient (DD)	BR		7140	https://amphibiaweb.org/species/7140	
Anura	Hemiphractidae		Gastrotheca		galeata		Gastrotheca galeata			Data Deficient (DD)	PE		1377	https://amphibiaweb.org/species/1377	
Anura	Hemiphractidae		Gastrotheca		gracilis		Gastrotheca gracilis			Vulnerable (VU)	AR		1378	https://amphibiaweb.org/species/1378	
Anura	Hemiphractidae		Gastrotheca		griswoldi		Gastrotheca griswoldi			Least Concern (LC)	PE		1379	https://amphibiaweb.org/species/1379	
Anura	Hemiphractidae		Gastrotheca		guentheri		Gastrotheca guentheri		Amphignathodon guentheri	Vulnerable (VU)	EC,CO		1380	https://amphibiaweb.org/species/1380	
Anura	Hemiphractidae		Gastrotheca		helenae		Gastrotheca helenae			Data Deficient (DD)	VE,CO		1381	https://amphibiaweb.org/species/1381	
Anura	Hemiphractidae		Gastrotheca		lateonota		Gastrotheca lateonota			Data Deficient (DD)	PE		1382	https://amphibiaweb.org/species/1382	
Anura	Hemiphractidae		Gastrotheca		litonedis		Gastrotheca litonedis			Endangered (EN)	EC		1384	https://amphibiaweb.org/species/1384	
Anura	Hemiphractidae		Gastrotheca		longipes		Gastrotheca longipes			Least Concern (LC)	PE,EC		1385	https://amphibiaweb.org/species/1385	
Anura	Hemiphractidae		Gastrotheca		marsupiata		Gastrotheca marsupiata	Eleutherodactylus andicola	Gastrotheca boliviana, Eleutherodactylus footei, Leptodactylus andicola	Least Concern (LC)	PE,BO		1386	https://amphibiaweb.org/species/1386	
Anura	Hemiphractidae		Gastrotheca		megacephala						BR		7960	https://amphibiaweb.org/species/7960	
Anura	Hemiphractidae		Gastrotheca		microdiscus		Gastrotheca microdiscus			Least Concern (LC)	BR		1387	https://amphibiaweb.org/species/1387	
Anura	Hemiphractidae		Gastrotheca		monticola		Gastrotheca monticola			Least Concern (LC)	PE,EC		1388	https://amphibiaweb.org/species/1388	
Anura	Hemiphractidae		Gastrotheca		nebulanastes	Kosñipata Marsupial Frog					PE		7735	https://amphibiaweb.org/species/7735	
Anura	Hemiphractidae		Gastrotheca		nicefori		Gastrotheca nicefori			Least Concern (LC)	VE,PA,CO		1389	https://amphibiaweb.org/species/1389	
Anura	Hemiphractidae		Gastrotheca		ochoai		Gastrotheca ochoai			Data Deficient (DD)	PE		1390	https://amphibiaweb.org/species/1390	
Anura	Hemiphractidae		Gastrotheca		oresbios						PE		8572	https://amphibiaweb.org/species/8572	
Anura	Hemiphractidae		Gastrotheca		orophylax		Gastrotheca orophylax			Endangered (EN)	CO,EC		1391	https://amphibiaweb.org/species/1391	
Anura	Hemiphractidae		Gastrotheca		ossilaginis		Gastrotheca ossilaginis			Data Deficient (DD)	PE		6660	https://amphibiaweb.org/species/6660	
Anura	Hemiphractidae		Gastrotheca		ovifera		Gastrotheca ovifera			Endangered (EN)	VE		1392	https://amphibiaweb.org/species/1392	
Anura	Hemiphractidae		Gastrotheca		pacchamama		Gastrotheca pacchamama			Data Deficient (DD)	PE		1393	https://amphibiaweb.org/species/1393	
Anura	Hemiphractidae		Gastrotheca		pachachacae						PE		7659	https://amphibiaweb.org/species/7659	
Anura	Hemiphractidae		Gastrotheca		peruana		Gastrotheca peruana			Least Concern (LC)	PE		1394	https://amphibiaweb.org/species/1394	
Anura	Hemiphractidae		Gastrotheca		phalarosa		Gastrotheca phalarosa			Data Deficient (DD)	PE		6661	https://amphibiaweb.org/species/6661	
Anura	Hemiphractidae		Gastrotheca		phelloderma						PE		7736	https://amphibiaweb.org/species/7736	
Anura	Hemiphractidae		Gastrotheca		piperata		Gastrotheca piperata			Least Concern (LC)	BO		6444	https://amphibiaweb.org/species/6444	
Anura	Hemiphractidae		Gastrotheca		plumbea		Gastrotheca plumbea			Vulnerable (VU)	EC		1395	https://amphibiaweb.org/species/1395	
Anura	Hemiphractidae		Gastrotheca		prasina						BR		7895	https://amphibiaweb.org/species/7895	
Anura	Hemiphractidae		Gastrotheca		pseustes		Gastrotheca pseustes			Endangered (EN)	EC		1396	https://amphibiaweb.org/species/1396	
Anura	Hemiphractidae		Gastrotheca		psychrophila		Gastrotheca psychrophila			Endangered (EN)	EC		1397	https://amphibiaweb.org/species/1397	
Anura	Hemiphractidae		Gastrotheca		pulchra		Gastrotheca pulchra			Data Deficient (DD)	BR		7139	https://amphibiaweb.org/species/7139	
Anura	Hemiphractidae		Gastrotheca		rebeccae		Gastrotheca rebeccae			Data Deficient (DD)	PE		1398	https://amphibiaweb.org/species/1398	
Anura	Hemiphractidae		Gastrotheca		recava						BR		7896	https://amphibiaweb.org/species/7896	
Anura	Hemiphractidae		Gastrotheca		riobambae		Gastrotheca riobambae			Endangered (EN)	EC,CO		1399	https://amphibiaweb.org/species/1399	
Anura	Hemiphractidae		Gastrotheca		ruizi		Gastrotheca ruizi			Endangered (EN)	CO		1400	https://amphibiaweb.org/species/1400	
Anura	Hemiphractidae		Gastrotheca		spectabilis						PE		8573	https://amphibiaweb.org/species/8573	
Anura	Hemiphractidae		Gastrotheca		splendens		Gastrotheca splendens			Endangered (EN)	BO,CO		1401	https://amphibiaweb.org/species/1401	
Anura	Hemiphractidae		Gastrotheca		stictopleura		Gastrotheca stictopleura			Endangered (EN)	PE		6824	https://amphibiaweb.org/species/6824	
Anura	Hemiphractidae		Gastrotheca		testudinea		Gastrotheca testudinea		Gastrotheca viviparum, Nototrema testudineum, Nototrema viviparum	Least Concern (LC)	BO,CO,EC,PE		1402	https://amphibiaweb.org/species/1402	
Anura	Hemiphractidae		Gastrotheca		trachyceps	Cerro Munchique Marsupial Frog	Gastrotheca trachyceps			Endangered (EN)	CO		1403	https://amphibiaweb.org/species/1403	
Anura	Hemiphractidae		Gastrotheca		walkeri		Gastrotheca walkeri			Data Deficient (DD)	VE		1404	https://amphibiaweb.org/species/1404	
Anura	Hemiphractidae		Gastrotheca		weinlandii		Gastrotheca weinlandii			Data Deficient (DD)	CO,EC,PE		1405	https://amphibiaweb.org/species/1405	
Anura	Hemiphractidae		Gastrotheca		williamsoni		Gastrotheca williamsoni			Data Deficient (DD)	VE		1406	https://amphibiaweb.org/species/1406	
Anura	Hemiphractidae		Gastrotheca		zeugocystis		Gastrotheca zeugocystis			Critically Endangered (CR)	PE		6290	https://amphibiaweb.org/species/6290	
Anura	Hemiphractidae		Hemiphractus		bubalus		Hemiphractus bubalus		Cerathyla braconnieri, Cerathyla bubalus, Cerathyla palmarum	Near Threatened (NT)	CO,EC		1408	https://amphibiaweb.org/species/1408	
Anura	Hemiphractidae		Hemiphractus		fasciatus		Hemiphractus fasciatus		Cerathyla fasciatus, Cerathyla panamensis, Hemiphractus panamensis	Near Threatened (NT)	CO,EC,PA		1409	https://amphibiaweb.org/species/1409	
Anura	Hemiphractidae		Hemiphractus		helioi		Hemiphractus helioi			Least Concern (LC)	CO,EC,PE		5831	https://amphibiaweb.org/species/5831	
Anura	Hemiphractidae		Hemiphractus		johnsoni		Hemiphractus johnsoni			Endangered (EN)	BR,CO,EC		1410	https://amphibiaweb.org/species/1410	
Anura	Hemiphractidae		Hemiphractus		proboscideus	Sumaco Horned Treefrog	Hemiphractus proboscideus		Cerathyla cristata, Cerathyla proboscidea, Ceratohyla cristata	Least Concern (LC)	CO,EC,PE		1411	https://amphibiaweb.org/species/1411	
Anura	Hemiphractidae		Hemiphractus		scutatus		Hemiphractus scutatus		Hemiphractus divaricatus, Rana scutata, Stombus scutatus	Least Concern (LC)	BR,CO,EC,PE		1412	https://amphibiaweb.org/species/1412	
Anura	Hemiphractidae		Stefania		ackawaio		Stefania ackawaio			Least Concern (LC)	GY		6019	https://amphibiaweb.org/species/6019	Kok et al. 2012 Curr Biol 22: R589-R590 consider this species to be a likely synonym of Stefania   roraimae.
Anura	Hemiphractidae		Stefania		ayangannae		Stefania ayangannae			Least Concern (LC)	GY		6018	https://amphibiaweb.org/species/6018	
Anura	Hemiphractidae		Stefania		breweri		Stefania breweri			Data Deficient (DD)	VE		6212	https://amphibiaweb.org/species/6212	
Anura	Hemiphractidae		Stefania		coxi		Stefania coxi			Least Concern (LC)	GY		6020	https://amphibiaweb.org/species/6020	
Anura	Hemiphractidae		Stefania		evansi		Stefania evansi			Least Concern (LC)	VE,GY		1414	https://amphibiaweb.org/species/1414	
Anura	Hemiphractidae		Stefania		ginesi		Stefania ginesi			Least Concern (LC)	VE		1415	https://amphibiaweb.org/species/1415	
Anura	Hemiphractidae		Stefania		goini		Stefania goini			Data Deficient (DD)	VE		1416	https://amphibiaweb.org/species/1416	
Anura	Hemiphractidae		Stefania		marahuaquensis		Stefania marahuaquensis			Data Deficient (DD)	VE		1417	https://amphibiaweb.org/species/1417	
Anura	Hemiphractidae		Stefania		neblinae						BR		7500	https://amphibiaweb.org/species/7500	
Anura	Hemiphractidae		Stefania		oculosa		Stefania oculosa			Data Deficient (DD)	VE		5695	https://amphibiaweb.org/species/5695	
Anura	Hemiphractidae		Stefania		percristata		Stefania percristata			Data Deficient (DD)	VE		5859	https://amphibiaweb.org/species/5859	
Anura	Hemiphractidae		Stefania		riae		Stefania riae			Data Deficient (DD)	VE		1418	https://amphibiaweb.org/species/1418	
Anura	Hemiphractidae		Stefania		riveroi		Stefania riveroi			Vulnerable (VU)	VE		5696	https://amphibiaweb.org/species/5696	
Anura	Hemiphractidae		Stefania		roraimae		Stefania roraimae			Data Deficient (DD)	GY		1419	https://amphibiaweb.org/species/1419	
Anura	Hemiphractidae		Stefania		satelles		Stefania satelles			Near Threatened (NT)	VE		5697	https://amphibiaweb.org/species/5697	
Anura	Hemiphractidae		Stefania		scalae		Stefania scalae			Least Concern (LC)	VE		5698	https://amphibiaweb.org/species/5698	
Anura	Hemiphractidae		Stefania		schuberti		Stefania schuberti			Vulnerable (VU)	VE		5699	https://amphibiaweb.org/species/5699	
Anura	Hemiphractidae		Stefania		tamacuarina		Stefania tamacuarina			Data Deficient (DD)	BR,VE		5700	https://amphibiaweb.org/species/5700	
Anura	Hemiphractidae		Stefania		woodleyi		Stefania woodleyi			Least Concern (LC)	GY		1420	https://amphibiaweb.org/species/1420	
Anura	Hemisotidae		Hemisus		barotseensis		Hemisus barotseensis			Data Deficient (DD)	ZM		6031	https://amphibiaweb.org/species/6031	
Anura	Hemisotidae		Hemisus		brachydactylus		Hemisus brachydactylus			Data Deficient (DD)	TZ		1509	https://amphibiaweb.org/species/1509	
Anura	Hemisotidae		Hemisus		guineensis		Hemisus guineensis			Least Concern (LC)	AO,BJ,CM,TD,CD,CI,GH,GN,GW,KE,LR,MZ,NG,SN,SL,ZA,TZ,UG,ZM,ZW		1510	https://amphibiaweb.org/species/1510	
Anura	Hemisotidae		Hemisus		guttatus	Spotted Snout-Burrower, Spotted Shovel-nosed Frog, Spotted Burrowing Frog	Hemisus guttatus			Vulnerable (VU)	ZA		1511	https://amphibiaweb.org/species/1511	
Anura	Hemisotidae		Hemisus		marmoratus	Shovel-nosed frog, Marbled snout-burrower	Hemisus marmoratus			Least Concern (LC)	BJ,BF,CM,CF,TD,ER,ET,GM,GH,GW,KE,MW,MZ,NA,NG,SN,SO,ZA,SZ,TZ,TG,ZM,ZW		1512	https://amphibiaweb.org/species/1512	
Anura	Hemisotidae		Hemisus		microscaphus		Hemisus microscaphus			Least Concern (LC)	ET		1513	https://amphibiaweb.org/species/1513	
Anura	Hemisotidae		Hemisus		olivaceus	Olive Snout-burrower	Hemisus olivaceus			Least Concern (LC)	CG,CD		1514	https://amphibiaweb.org/species/1514	
Anura	Hemisotidae		Hemisus		perreti		Hemisus perreti			Data Deficient (DD)	CD,GA		1515	https://amphibiaweb.org/species/1515	
Anura	Hemisotidae		Hemisus		wittei		Hemisus wittei			Data Deficient (DD)	CD,ZM		1516	https://amphibiaweb.org/species/1516	
Anura	Hylidae	Hylinae	Acris		blanchardi	Blanchard's Cricket Frog					CA,MX,US		7142	https://amphibiaweb.org/species/7142	
Anura	Hylidae	Hylinae	Acris		crepitans	Northern Cricket Frog	Acris crepitans			Least Concern (LC)	US		670	https://amphibiaweb.org/species/670	
Anura	Hylidae	Hylinae	Acris		gryllus	Southern Cricket Frog, Florida  Cricket Frog (<i>A. g. dorsalis</i>), Southern Cricket Frog (<i>A. g. gryllus</i>)	Acris gryllus			Least Concern (LC)	US		671	https://amphibiaweb.org/species/671	
